date,published_at,symbol,source,title,summary,url,query_keyword,text,finbert_label,sentiment_score,language,source_type,crawl_version
2026-04-29,2026-04-29T10:53:40+00:00,600036.SH,"""600036"" - Google 新闻",招商银行(600036)2026年一季报点评：营收利润维持正增 财富管理业务表现较好 - 富途牛牛,"<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxOY0ROQnJscXc3VzltdWxWbmhpNVQ2UVQyeUZVUVBnRjNpbEdNOXh5ekM5dElqc0wtVGgyQzFEeUtLNmprM1J3RDdESWlleXcwU1VYVFZkeER1dkQzUE1JZUk1Tnl4cUFVeWk4ZlBUSDNMZkJ6dGRFaDU2TjNiYWF6S0xqUlFpMGZjcjh6cVpNRE5qMmdXV2Q3NFdsOGJwRktzVDViYg?oc=5"" target=""_blank"">招商银行(600036)2026年一季报点评：营收利润维持正增 财富管理业务表现较好</a>&nbsp;&nbsp;<font color=""#6f6f6f"">富途牛牛</font>",https://news.google.com/rss/articles/CBMipAFBVV95cUxOY0ROQnJscXc3VzltdWxWbmhpNVQ2UVQyeUZVUVBnRjNpbEdNOXh5ekM5dElqc0wtVGgyQzFEeUtLNmprM1J3RDdESWlleXcwU1VYVFZkeER1dkQzUE1JZUk1Tnl4cUFVeWk4ZlBUSDNMZkJ6dGRFaDU2TjNiYWF6S0xqUlFpMGZjcjh6cVpNRE5qMmdXV2Q3NFdsOGJwRktzVDViYg?oc=5,600036,招商银行(600036)2026年一季报点评：营收利润维持正增 财富管理业务表现较好 - 富途牛牛. 招商银行(600036)2026年一季报点评：营收利润维持正增 财富管理业务表现较好 富途牛牛,neutral,0.026858222,zh,bootstrap,mixed_real_news_v6
2026-04-29,2026-04-29T16:46:56+00:00,600036.SH,"""China Merchants Bank"" - Google News",China Merchants Bank (OTCMKTS:CIHKY) Posts Earnings Results - MarketBeat,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxQcDFKNDBYaTJIUUlBT2YzLVd1SDBaS1BUZm9kZ0VUazlVRnY2WV9mNGdqTXR1NTB0Sl9oeU15dUlub0VnOUhJMjE4bGpUZXRBaFhHb1lNNjlUV0xyYi1wa2dDa0FFMEExeFN0UlU3d01fbEp4WGhIMkNLeDh5SnhSUloycEw2S3JFZjM3Q09sZTBSNDhwUl9ndVl2Z0E0NmhraTlfOHptTXNhRmV2YVA4?oc=5"" target=""_blank"">China Merchants Bank (OTCMKTS:CIHKY) Posts Earnings Results</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MarketBeat</font>",https://news.google.com/rss/articles/CBMirwFBVV95cUxQcDFKNDBYaTJIUUlBT2YzLVd1SDBaS1BUZm9kZ0VUazlVRnY2WV9mNGdqTXR1NTB0Sl9oeU15dUlub0VnOUhJMjE4bGpUZXRBaFhHb1lNNjlUV0xyYi1wa2dDa0FFMEExeFN0UlU3d01fbEp4WGhIMkNLeDh5SnhSUloycEw2S3JFZjM3Q09sZTBSNDhwUl9ndVl2Z0E0NmhraTlfOHptTXNhRmV2YVA4?oc=5,China Merchants Bank,China Merchants Bank (OTCMKTS:CIHKY) Posts Earnings Results - MarketBeat. China Merchants Bank (OTCMKTS:CIHKY) Posts Earnings Results MarketBeat,neutral,-0.034619343,en,bootstrap,mixed_real_news_v6
2026-04-29,2026-04-29T17:35:26+00:00,600036.SH,"""China Merchants Bank"" - Google News",China Merchants Bank (OTCMKTS:CIHKY) Shares Gap Down - Here's Why - MarketBeat,"<a href=""https://news.google.com/rss/articles/CBMiswFBVV95cUxNZm44a0J4YXg1UjFwRnpCaDd2MEJZczJFSGJ1ZjVfdEtCWG81eWhnc3dFeGZjd3dndmVTNVNTRjY4dkgzQUxvRDhOVlFsUkkzWVdyLWxSSmxnYmRMaVRZVHVOR3A4bzgtYXhscnl6enAtSllGWW85THQ2WEhOdG9YMlp0VUtwemNoZ0dNVnZENVY3QjVQMWdjU1habk1SXzgxa3Z0c2dyV0h1YUlUZzNfVFlyUQ?oc=5"" target=""_blank"">China Merchants Bank (OTCMKTS:CIHKY) Shares Gap Down - Here's Why</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MarketBeat</font>",https://news.google.com/rss/articles/CBMiswFBVV95cUxNZm44a0J4YXg1UjFwRnpCaDd2MEJZczJFSGJ1ZjVfdEtCWG81eWhnc3dFeGZjd3dndmVTNVNTRjY4dkgzQUxvRDhOVlFsUkkzWVdyLWxSSmxnYmRMaVRZVHVOR3A4bzgtYXhscnl6enAtSllGWW85THQ2WEhOdG9YMlp0VUtwemNoZ0dNVnZENVY3QjVQMWdjU1habk1SXzgxa3Z0c2dyV0h1YUlUZzNfVFlyUQ?oc=5,China Merchants Bank,China Merchants Bank (OTCMKTS:CIHKY) Shares Gap Down - Here's Why - MarketBeat. China Merchants Bank (OTCMKTS:CIHKY) Shares Gap Down - Here's Why MarketBeat,neutral,-0.35014307,en,bootstrap,mixed_real_news_v6
2026-04-29,2026-04-29T19:20:00+00:00,600036.SH,招商银行 - Bing新聞,王小青接棒王良，“零售之王”招商银行迎来关键人事调整,财联社记者获悉，今日上午9点15分，招商银行召开干部大会，招商局集团相关负责人到场宣布，招商银行党委书记、行长王良到龄退休，由招商金控总经理王小青接任招商银行党委书记。按照惯例，在履行完必要的程序之后，王小青将出任招商银行下一任行长。,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=69fb16b8ebf44eb2bfbfea81a15c48c4&url=https%3a%2f%2fwww.sohu.com%2fa%2f1016600855_222256&c=9234392293897578075&mkt=zh-tw,招商银行,王小青接棒王良，“零售之王”招商银行迎来关键人事调整. 财联社记者获悉，今日上午9点15分，招商银行召开干部大会，招商局集团相关负责人到场宣布，招商银行党委书记、行长王良到龄退休，由招商金控总经理王小青接任招商银行党委书记。按照惯例，在履行完必要的程序之后，王小青将出任招商银行下一任行长。,neutral,0.08164795,zh,bootstrap,mixed_real_news_v6
2026-04-29,2026-04-29T20:21:00+00:00,600036.SH,招商银行 - Bing新聞,招商银行39年第五任行长落定，救火队长谢幕、全能干将上位,据媒体证实，4月30日上午，招商银行召开相关会议，会上宣布王小青任招商银行党委书记，现任党委书记王良到龄退休。而按照招商银行公司章程“党委书记、行长由一人担任”的规定，意味着在履行必要的流程后，王小青将出任该行行长。 据公开简历，王小青1971年10月出生，复旦大学政治经济学博士研究生学历，经济师，2005年3月至2020年3月在中国人保资产管理有限公司工作，历任风险管理部副总经理、组合管理部副总 ...,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=69fb16b8ebf44eb2bfbfea81a15c48c4&url=https%3a%2f%2fwww.sohu.com%2fa%2f1016660929_121948396&c=3998065497990945516&mkt=zh-tw,招商银行,招商银行39年第五任行长落定，救火队长谢幕、全能干将上位. 据媒体证实，4月30日上午，招商银行召开相关会议，会上宣布王小青任招商银行党委书记，现任党委书记王良到龄退休。而按照招商银行公司章程“党委书记、行长由一人担任”的规定，意味着在履行必要的流程后，王小青将出任该行行长。 据公开简历，王小青1971年10月出生，复旦大学政治经济学博士研究生学历，经济师，2005年3月至2020年3月在中国人保资产管理有限公司工作，历任风险管理部副总经理、组合管理部副总 ...,neutral,0.09086594,zh,bootstrap,mixed_real_news_v6
2026-04-29,2026-04-29T21:22:00+00:00,600036.SH,招商银行 - Bing新聞,“零售之王”招商银行交棒：王良到龄退休，王小青掌舵,去年5月，在深圳举办的“首届全球资产管理论坛”论坛上，王小青以招商银行副行长兼招商基金董事长、招商信诺人寿董事长、招商信诺资管董事长的身份，发表了《财富管理视角下的资产管理：携手共进，共创未来》主题演讲。,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=69fb16b8ebf44eb2bfbfea81a15c48c4&url=https%3a%2f%2ffinance.sina.com.cn%2fjjxw%2f2026-04-30%2fdoc-inhwfyeh7194417.shtml&c=15845511381097237963&mkt=zh-tw,招商银行,“零售之王”招商银行交棒：王良到龄退休，王小青掌舵. 去年5月，在深圳举办的“首届全球资产管理论坛”论坛上，王小青以招商银行副行长兼招商基金董事长、招商信诺人寿董事长、招商信诺资管董事长的身份，发表了《财富管理视角下的资产管理：携手共进，共创未来》主题演讲。,neutral,0.073910624,zh,bootstrap,mixed_real_news_v6
2026-04-30,2026-04-30T00:17:19+00:00,600036.SH,"""China Merchants Bank"" - Google 新闻",大摩：招商银行给予“增持”评级 目标价为63.4港元 - 富途牛牛,"<a href=""https://news.google.com/rss/articles/CBMipwFBVV95cUxNWjhHbGx0d01Hbi1OcF9tUHI5Ynhpdms3V3FvWUhodEFVQnlmQjl6MDRjVHNNSm5DeTczYXRvSGM3b3NuYzVhb0lrVmV3eXhKSk9nSzNVSF8zcmpOclZ4WVBJSFVlYm13R0d6UG9TUV81a2h0Q3lubTFJOV9sV3Fwbjh4MzlkdG81NHR0QXY5azRHMFJkRWVUWG9MdUZwVzhkdzU0T3YxOA?oc=5"" target=""_blank"">大摩：招商银行给予“增持”评级 目标价为63.4港元</a>&nbsp;&nbsp;<font color=""#6f6f6f"">富途牛牛</font>",https://news.google.com/rss/articles/CBMipwFBVV95cUxNWjhHbGx0d01Hbi1OcF9tUHI5Ynhpdms3V3FvWUhodEFVQnlmQjl6MDRjVHNNSm5DeTczYXRvSGM3b3NuYzVhb0lrVmV3eXhKSk9nSzNVSF8zcmpOclZ4WVBJSFVlYm13R0d6UG9TUV81a2h0Q3lubTFJOV9sV3Fwbjh4MzlkdG81NHR0QXY5azRHMFJkRWVUWG9MdUZwVzhkdzU0T3YxOA?oc=5,China Merchants Bank,大摩：招商银行给予“增持”评级 目标价为63.4港元 - 富途牛牛. 大摩：招商银行给予“增持”评级 目标价为63.4港元 富途牛牛,neutral,0.032136742,zh,bootstrap,mixed_real_news_v6
2026-04-30,2026-04-30T00:18:20+00:00,600036.SH,"""China Merchants Bank"" - Google News","CLSA: China Merchants Bank's Q1 performance was mixed, with wealth management revenue and net interest margin surpassing expectations. - 富途牛牛","<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxNRHFiVDlJNTVfU18tOTZOS0ZBLTYxdTV4dFVHRDBGY1NZR1BPc3RhSUJEb3FpRURGa1dFeU1wUlRBOFF6WVlja3dMNURWMGt1MDU4YWgyMXZWaHBBQnNCYW9rbDRuckYyWVJYN1pybWVqeUhvT0UwQndhR2h5bXBKbGY1dloyT2JSaFo2R253Nlk3dVFQeGFHcVhaRjZHaU0?oc=5"" target=""_blank"">CLSA: China Merchants Bank's Q1 performance was mixed, with wealth management revenue and net interest margin surpassing expectations.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">富途牛牛</font>",https://news.google.com/rss/articles/CBMinwFBVV95cUxNRHFiVDlJNTVfU18tOTZOS0ZBLTYxdTV4dFVHRDBGY1NZR1BPc3RhSUJEb3FpRURGa1dFeU1wUlRBOFF6WVlja3dMNURWMGt1MDU4YWgyMXZWaHBBQnNCYW9rbDRuckYyWVJYN1pybWVqeUhvT0UwQndhR2h5bXBKbGY1dloyT2JSaFo2R253Nlk3dVFQeGFHcVhaRjZHaU0?oc=5,China Merchants Bank,"CLSA: China Merchants Bank's Q1 performance was mixed, with wealth management revenue and net interest margin surpassing expectations. - 富途牛牛. CLSA: China Merchants Bank's Q1 performance was mixed, with wealth management revenue and net interest margin surpassing expectations. 富途牛牛",negative,-0.92441416,en,bootstrap,mixed_real_news_v6
2026-04-30,2026-04-30T00:19:32+00:00,600036.SH,"""China Merchants Bank"" - Google News",JPMorgan: China Merchants Bank maintains an 'Overweight' rating with a target price of HKD 62. - 富途牛牛,"<a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxPWFNoZWFMQ1hOSHdmN2FJNGp0TGQ3cTk5Wk5EQzdRa2Nia2ljLWxncjdQUDNHbE9LNU5JMkFZekwxaVRCNHFYNVpsdUo0Ty1YcEtTZ2hVTUxRakpfVkxJTzY2YzJ3eVZWbVJORmw1NlQ2WXd4VWtqSy10M08xRFk0X1AtdXNtbjU0b1ZQc2ZWbGJCMTRyVk84MmRnaDhWR0h5aXh5MlItcjR6cV9s?oc=5"" target=""_blank"">JPMorgan: China Merchants Bank maintains an 'Overweight' rating with a target price of HKD 62.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">富途牛牛</font>",https://news.google.com/rss/articles/CBMirAFBVV95cUxPWFNoZWFMQ1hOSHdmN2FJNGp0TGQ3cTk5Wk5EQzdRa2Nia2ljLWxncjdQUDNHbE9LNU5JMkFZekwxaVRCNHFYNVpsdUo0Ty1YcEtTZ2hVTUxRakpfVkxJTzY2YzJ3eVZWbVJORmw1NlQ2WXd4VWtqSy10M08xRFk0X1AtdXNtbjU0b1ZQc2ZWbGJCMTRyVk84MmRnaDhWR0h5aXh5MlItcjR6cV9s?oc=5,China Merchants Bank,JPMorgan: China Merchants Bank maintains an 'Overweight' rating with a target price of HKD 62. - 富途牛牛. JPMorgan: China Merchants Bank maintains an 'Overweight' rating with a target price of HKD 62. 富途牛牛,neutral,0.01794164,en,bootstrap,mixed_real_news_v6
2026-04-30,2026-04-30T00:41:33+00:00,600036.SH,"""China Merchants Bank"" - Google News",Morgan Stanley: China Merchants Bank rated 'Overweight' with a target price of HKD 63.4. - 富途牛牛,"<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxOY1ByNjJWVVN5TTNSbzE0SmNrdEY5R1c0RmVVbTRVZ0NydkRmWDlUX1Iwb0JjVGVCaVZFTFMxaWcxR0VSMk84bWtaNVJ6Z0Z6S3JiLVU1cmE3Yy1OODBPYkdyZmlKOWpVTHk5YUhKRDQ2aDZFNzN1emV2Q3FsQ3BaM1pPd1FnMnQ3ZDMxX1V0N1dGYzFVUWpFaThYWUFMMk0tZ1lXRUZmZUhYVU0?oc=5"" target=""_blank"">Morgan Stanley: China Merchants Bank rated 'Overweight' with a target price of HKD 63.4.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">富途牛牛</font>",https://news.google.com/rss/articles/CBMiqwFBVV95cUxOY1ByNjJWVVN5TTNSbzE0SmNrdEY5R1c0RmVVbTRVZ0NydkRmWDlUX1Iwb0JjVGVCaVZFTFMxaWcxR0VSMk84bWtaNVJ6Z0Z6S3JiLVU1cmE3Yy1OODBPYkdyZmlKOWpVTHk5YUhKRDQ2aDZFNzN1emV2Q3FsQ3BaM1pPd1FnMnQ3ZDMxX1V0N1dGYzFVUWpFaThYWUFMMk0tZ1lXRUZmZUhYVU0?oc=5,China Merchants Bank,Morgan Stanley: China Merchants Bank rated 'Overweight' with a target price of HKD 63.4. - 富途牛牛. Morgan Stanley: China Merchants Bank rated 'Overweight' with a target price of HKD 63.4. 富途牛牛,neutral,0.018160876,en,bootstrap,mixed_real_news_v6
2026-04-30,2026-04-30T00:49:10+00:00,600036.SH,"""China Merchants Bank"" - Google 新闻",大摩：招商银行给予“增持”评级 目标价为63.4港元 - Moomoo,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE9nTGJMOFVmVHVnSUhUR3ZwTXVpMVhraWdybEhWdkUtQTdaRUU1dXpneUdkbGpkb3dQb0Q0dld1X0hORzRUal92SFVKOGFnbjZWQWpJ?oc=5"" target=""_blank"">大摩：招商银行给予“增持”评级 目标价为63.4港元</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moomoo</font>",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9nTGJMOFVmVHVnSUhUR3ZwTXVpMVhraWdybEhWdkUtQTdaRUU1dXpneUdkbGpkb3dQb0Q0dld1X0hORzRUal92SFVKOGFnbjZWQWpJ?oc=5,China Merchants Bank,大摩：招商银行给予“增持”评级 目标价为63.4港元 - Moomoo. 大摩：招商银行给予“增持”评级 目标价为63.4港元 Moomoo,neutral,0.018417217,zh,bootstrap,mixed_real_news_v6
2026-04-30,2026-04-30T00:56:59+00:00,600036.SH,"""China Merchants Bank"" - Google News",Goldman Sachs: Maintains 'Buy' Rating for China Merchants Bank with a Target Price of HKD 52.86 - 富途牛牛,"<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxPZXBFNlJXNm44LWhCb1lfR25DLXFTa0UtbzQxRGNOUlJKcGtLZnVNQzZzTWJ0d1Rwa2ppSmtXeDFXNUNzYWtSb2JteWdfYkNvR2xXblpxbVZTR19YZU5qSld3WDRYWV9Qejg1Tnd0bHNDV1FRU0lEczN3UjJVLTdvcW1kZ1pCVDRqQmNnUUZxZUI3Sk9uOVRSMVQwRml1am9pb3JKYjN6aUc?oc=5"" target=""_blank"">Goldman Sachs: Maintains 'Buy' Rating for China Merchants Bank with a Target Price of HKD 52.86</a>&nbsp;&nbsp;<font color=""#6f6f6f"">富途牛牛</font>",https://news.google.com/rss/articles/CBMiqAFBVV95cUxPZXBFNlJXNm44LWhCb1lfR25DLXFTa0UtbzQxRGNOUlJKcGtLZnVNQzZzTWJ0d1Rwa2ppSmtXeDFXNUNzYWtSb2JteWdfYkNvR2xXblpxbVZTR19YZU5qSld3WDRYWV9Qejg1Tnd0bHNDV1FRU0lEczN3UjJVLTdvcW1kZ1pCVDRqQmNnUUZxZUI3Sk9uOVRSMVQwRml1am9pb3JKYjN6aUc?oc=5,China Merchants Bank,Goldman Sachs: Maintains 'Buy' Rating for China Merchants Bank with a Target Price of HKD 52.86 - 富途牛牛. Goldman Sachs: Maintains 'Buy' Rating for China Merchants Bank with a Target Price of HKD 52.86 富途牛牛,neutral,0.045894656,en,bootstrap,mixed_real_news_v6
2026-04-30,2026-04-30T01:28:35+00:00,600036.SH,"""China Merchants Bank"" - Google News",UBS Group: China Merchants Bank (03968) Q1 revenue and pre-provision profit largely in line with expectations; rated 'Neutral'. - Moomoo,"<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxNd0RxMFVUUWkzQmtzUXcxbVZ1UFFyZl9HbHB5YW1zdzY4RDE2S1RFOC1kdVdTRHJsN2VaUkVNOGdvRGlsbGk5QzBRb0Nld0lmaXQtT296MVVILTF3czZiR2JfeG9QN2w5ZzFQVGRsZ0VDZnRFWEdlcVM3VmVZdlFJN2J3U05CZUV1eVRFZllfckhYVURjU0xlcXB6em9rUQ?oc=5"" target=""_blank"">UBS Group: China Merchants Bank (03968) Q1 revenue and pre-provision profit largely in line with expectations; rated 'Neutral'.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moomoo</font>",https://news.google.com/rss/articles/CBMingFBVV95cUxNd0RxMFVUUWkzQmtzUXcxbVZ1UFFyZl9HbHB5YW1zdzY4RDE2S1RFOC1kdVdTRHJsN2VaUkVNOGdvRGlsbGk5QzBRb0Nld0lmaXQtT296MVVILTF3czZiR2JfeG9QN2w5ZzFQVGRsZ0VDZnRFWEdlcVM3VmVZdlFJN2J3U05CZUV1eVRFZllfckhYVURjU0xlcXB6em9rUQ?oc=5,China Merchants Bank,UBS Group: China Merchants Bank (03968) Q1 revenue and pre-provision profit largely in line with expectations; rated 'Neutral'. - Moomoo. UBS Group: China Merchants Bank (03968) Q1 revenue and pre-provision profit largely in line with expectations; rated 'Neutral'. Moomoo,neutral,0.039478716,en,bootstrap,mixed_real_news_v6
2026-04-30,2026-04-30T02:01:28+00:00,600036.SH,"""China Merchants Bank"" - Google News",UBS Group: China Merchants Bank (03968) Q1 revenue and pre-provision profit largely in line with expectations; rated 'Neutral'. - 富途牛牛,"<a href=""https://news.google.com/rss/articles/CBMinAFBVV95cUxPRHhzdWJPWnBFUlQ5c1d0Sm9KdHAtQU9adG9hWWxTa1hvQXp4eGlsbHdNby11S3JUTkxmeHY4ZEhuU3JzaTcwZkRvVHM2OWp0UzNGbjNPbXhubEE2WjRrbWZnZ2NyODk4eGRLaFFrY2lWREVPM0hsX21sT2ZPVWR1YjFfWEt0SHE2d0dxU3V6bmZNalBhZ0tSV3NHQW4?oc=5"" target=""_blank"">UBS Group: China Merchants Bank (03968) Q1 revenue and pre-provision profit largely in line with expectations; rated 'Neutral'.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">富途牛牛</font>",https://news.google.com/rss/articles/CBMinAFBVV95cUxPRHhzdWJPWnBFUlQ5c1d0Sm9KdHAtQU9adG9hWWxTa1hvQXp4eGlsbHdNby11S3JUTkxmeHY4ZEhuU3JzaTcwZkRvVHM2OWp0UzNGbjNPbXhubEE2WjRrbWZnZ2NyODk4eGRLaFFrY2lWREVPM0hsX21sT2ZPVWR1YjFfWEt0SHE2d0dxU3V6bmZNalBhZ0tSV3NHQW4?oc=5,China Merchants Bank,UBS Group: China Merchants Bank (03968) Q1 revenue and pre-provision profit largely in line with expectations; rated 'Neutral'. - 富途牛牛. UBS Group: China Merchants Bank (03968) Q1 revenue and pre-provision profit largely in line with expectations; rated 'Neutral'. 富途牛牛,neutral,0.05261054,en,bootstrap,mixed_real_news_v6
2026-04-30,2026-04-30T02:13:00+00:00,600036.SH,招商银行 - Bing新聞,13万亿招商银行“换帅”， 透视王小青的三大核心挑战,4月30日上午，招商银行（600036）召开相关会议，会上宣布王小青任招商银行党委书记，现任党委书记王良到龄退休。按照惯例，招商银行系党委书记、行长“一肩挑”。这就意味着，在走完公司内部相关流程以及获监管核准后，王小青将成为招商银行第五任行长。王小青（图片来自网络）对于老将王良来说，这是一次体面的谢幕。按照 ...,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=69fb16b8ebf44eb2bfbfea81a15c48c4&url=https%3a%2f%2fnews.qq.com%2frain%2fa%2f20260430A06HHZ00&c=12629852862870118458&mkt=zh-tw,招商银行,13万亿招商银行“换帅”， 透视王小青的三大核心挑战. 4月30日上午，招商银行（600036）召开相关会议，会上宣布王小青任招商银行党委书记，现任党委书记王良到龄退休。按照惯例，招商银行系党委书记、行长“一肩挑”。这就意味着，在走完公司内部相关流程以及获监管核准后，王小青将成为招商银行第五任行长。王小青（图片来自网络）对于老将王良来说，这是一次体面的谢幕。按照 ...,neutral,0.06718327,zh,bootstrap,mixed_real_news_v6
2026-04-30,2026-04-30T02:19:00+00:00,600036.SH,"""招商银行"" - Google 新闻",王小青接棒王良，“零售之王”招商银行迎来关键人事调整 - 财联社,"<a href=""https://news.google.com/rss/articles/CBMiSEFVX3lxTE05bExHcU1ESVloeUw5ZXdkSmY4akEtbzg4eHkzekVPY1NTeDBZQzBxNURBVFV3OHpHaENKQXpELWRmQmZodzRKdg?oc=5"" target=""_blank"">王小青接棒王良，“零售之王”招商银行迎来关键人事调整</a>&nbsp;&nbsp;<font color=""#6f6f6f"">财联社</font>",https://news.google.com/rss/articles/CBMiSEFVX3lxTE05bExHcU1ESVloeUw5ZXdkSmY4akEtbzg4eHkzekVPY1NTeDBZQzBxNURBVFV3OHpHaENKQXpELWRmQmZodzRKdg?oc=5,招商银行,王小青接棒王良，“零售之王”招商银行迎来关键人事调整 - 财联社. 王小青接棒王良，“零售之王”招商银行迎来关键人事调整 财联社,neutral,0.12234558,zh,bootstrap,mixed_real_news_v6
2026-04-30,2026-04-30T02:32:59+00:00,600036.SH,"""招商银行"" - Google 新闻",招商银行迎关键人事调整：王良到龄退休 王小青接棒 - 新浪财经,"<a href=""https://news.google.com/rss/articles/CBMifEFVX3lxTE5iVXdQdDZtR2VLNjVMeWJVbFBfdFVPOGk3OEM2S2t5czZka3JLTHBHbEVPWHNybWE1c3ZOY3E3VWswVHBoTkE0a3NQdzQ5eV9GZENuUFlLdFhxdWpDUlJkdnBKV2ViWjhyRmpzSjJIMzgwX3hVanVQNzJpc3I?oc=5"" target=""_blank"">招商银行迎关键人事调整：王良到龄退休 王小青接棒</a>&nbsp;&nbsp;<font color=""#6f6f6f"">新浪财经</font>",https://news.google.com/rss/articles/CBMifEFVX3lxTE5iVXdQdDZtR2VLNjVMeWJVbFBfdFVPOGk3OEM2S2t5czZka3JLTHBHbEVPWHNybWE1c3ZOY3E3VWswVHBoTkE0a3NQdzQ5eV9GZENuUFlLdFhxdWpDUlJkdnBKV2ViWjhyRmpzSjJIMzgwX3hVanVQNzJpc3I?oc=5,招商银行,招商银行迎关键人事调整：王良到龄退休 王小青接棒 - 新浪财经. 招商银行迎关键人事调整：王良到龄退休 王小青接棒 新浪财经,neutral,0.08057523,zh,bootstrap,mixed_real_news_v6
2026-04-30,2026-04-30T03:26:00+00:00,600036.SH,"""招商银行"" - Google 新闻",13万亿招商银行“换帅”：第四任行长王良退休，王小青将接棒！ - thepaper.cn,"<a href=""https://news.google.com/rss/articles/CBMiXkFVX3lxTE1hRGJIX0dQVUN4bFdsRGxlNzB2d19ZWDRldDY2ZERtSWVVRUZNaFQybGxGVDl0NVZZVmlrYnVVdFg2MC1kTkFyaHpFVk9KdFZhRzgzeFdGYlZWeHFhT3c?oc=5"" target=""_blank"">13万亿招商银行“换帅”：第四任行长王良退休，王小青将接棒！</a>&nbsp;&nbsp;<font color=""#6f6f6f"">thepaper.cn</font>",https://news.google.com/rss/articles/CBMiXkFVX3lxTE1hRGJIX0dQVUN4bFdsRGxlNzB2d19ZWDRldDY2ZERtSWVVRUZNaFQybGxGVDl0NVZZVmlrYnVVdFg2MC1kTkFyaHpFVk9KdFZhRzgzeFdGYlZWeHFhT3c?oc=5,招商银行,13万亿招商银行“换帅”：第四任行长王良退休，王小青将接棒！ - thepaper.cn. 13万亿招商银行“换帅”：第四任行长王良退休，王小青将接棒！ thepaper.cn,neutral,0.016360132,zh,bootstrap,mixed_real_news_v6
2026-04-30,2026-04-30T04:19:00+00:00,600036.SH,"""招商银行"" - Google 新闻",年近不惑的招商银行迎来第五任行长 - 21财经,"<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxNUjBoaGRtZGw3SUV0V2VFR1RtcGU5eWN5TE9WY0VXZXV1Y29Ub2xWbFIwRHpDZVFBRUpxM3NhYmMtaHlVVWd1NUw1ak5RTFZWVjlZYXEtWlJWZjFsMUdBMlZEVjEwSUZ3VEV1NktIa1dlaWRtUnJFcTdiRC1yOG84YkoxWTFscHRNRDUzQUg5Zw?oc=5"" target=""_blank"">年近不惑的招商银行迎来第五任行长</a>&nbsp;&nbsp;<font color=""#6f6f6f"">21财经</font>",https://news.google.com/rss/articles/CBMijwFBVV95cUxNUjBoaGRtZGw3SUV0V2VFR1RtcGU5eWN5TE9WY0VXZXV1Y29Ub2xWbFIwRHpDZVFBRUpxM3NhYmMtaHlVVWd1NUw1ak5RTFZWVjlZYXEtWlJWZjFsMUdBMlZEVjEwSUZ3VEV1NktIa1dlaWRtUnJFcTdiRC1yOG84YkoxWTFscHRNRDUzQUg5Zw?oc=5,招商银行,年近不惑的招商银行迎来第五任行长 - 21财经. 年近不惑的招商银行迎来第五任行长 21财经,neutral,0.027165513,zh,bootstrap,mixed_real_news_v6
2026-04-30,2026-04-30T05:20:00+00:00,600036.SH,"""招商银行"" - Google 新闻",招商银行“换帅”：王小青任党委书记，王良到龄退休 - thepaper.cn,"<a href=""https://news.google.com/rss/articles/CBMiXkFVX3lxTE1RYlh2TmcxMmVtZE4zY1JueGxUV2YzSmplbFhqaEwwd01YR0xpVEJfamF6NEFFbjRYRWhnbmxxckp1TjF6UWYtY2xpNnVVdEw0OXRJdk9RLWp0WHhfVFE?oc=5"" target=""_blank"">招商银行“换帅”：王小青任党委书记，王良到龄退休</a>&nbsp;&nbsp;<font color=""#6f6f6f"">thepaper.cn</font>",https://news.google.com/rss/articles/CBMiXkFVX3lxTE1RYlh2TmcxMmVtZE4zY1JueGxUV2YzSmplbFhqaEwwd01YR0xpVEJfamF6NEFFbjRYRWhnbmxxckp1TjF6UWYtY2xpNnVVdEw0OXRJdk9RLWp0WHhfVFE?oc=5,招商银行,招商银行“换帅”：王小青任党委书记，王良到龄退休 - thepaper.cn. 招商银行“换帅”：王小青任党委书记，王良到龄退休 thepaper.cn,neutral,0.0148813,zh,bootstrap,mixed_real_news_v6
