date,published_at,symbol,source,title,summary,url,query_keyword,text,finbert_label,sentiment_score
2026-04-30,2026-04-30T09:36:49+00:00,600036.SH,"""600036"" - Google 新闻",招商银行(600036.SH)：执行董事、行长王良因年龄原因辞任_公司新闻 - 证券之星,"<a href=""https://news.google.com/rss/articles/CBMiYkFVX3lxTFA2aFJndGlhbllJSFFCS1RsMU5UXzZuNnJTZ2Ytd1NLZWFTZGk4OXZCcmNNTUlIUHBodDJ0X3lzejU3VHdSd2FVN0ZmYnpUd25FRVZsOEZVVkpBTWJkanVjUEtR?oc=5"" target=""_blank"">招商银行(600036.SH)：执行董事、行长王良因年龄原因辞任_公司新闻</a>&nbsp;&nbsp;<font color=""#6f6f6f"">证券之星</font>",https://news.google.com/rss/articles/CBMiYkFVX3lxTFA2aFJndGlhbllJSFFCS1RsMU5UXzZuNnJTZ2Ytd1NLZWFTZGk4OXZCcmNNTUlIUHBodDJ0X3lzejU3VHdSd2FVN0ZmYnpUd25FRVZsOEZVVkpBTWJkanVjUEtR?oc=5,600036,"招商银行(600036.SH)：执行董事、行长王良因年龄原因辞任_公司新闻 - 证券之星. <a href=""https://news.google.com/rss/articles/CBMiYkFVX3lxTFA2aFJndGlhbllJSFFCS1RsMU5UXzZuNnJTZ2Ytd1NLZWFTZGk4OXZCcmNNTUlIUHBodDJ0X3lzejU3VHdSd2FVN0ZmYnpUd25FRVZsOEZVVkpBTWJkanVjUEtR?oc=5"" target=""_blank"">招商银行(600036.SH)：执行董事、行长王良因年龄原因辞任_公司新闻</a>&nbsp;&nbsp;<font color=""#6f6f6f"">证券之星</font>",neutral,0.025773115
2026-04-30,2026-04-30T09:38:00+00:00,600036.SH,"""招商银行"" - Google 新闻",招商银行(600036.SH)：聘任王小青为行长 - AASTOCKS.com,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxQSUdfVXVWT2VORUJoV0tab3hPRldxZHdKNWVwUW1TVUZmLTBZS3JxNFNiOVNDbThOWEhJdl90VjlUREFrSFo1WWl3VlM4UFFKay1kRkRzMlZUYjd0SUJEdmpKZ3pOLTVUbzdfMC1hWjh3NzRlbkdJTGNfZ056MmpYMldVY3BNQ0lIQ09EYjNyZ1J6YlJ4Ri1CVg?oc=5"" target=""_blank"">招商银行(600036.SH)：聘任王小青为行长</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AASTOCKS.com</font>",https://news.google.com/rss/articles/CBMimAFBVV95cUxQSUdfVXVWT2VORUJoV0tab3hPRldxZHdKNWVwUW1TVUZmLTBZS3JxNFNiOVNDbThOWEhJdl90VjlUREFrSFo1WWl3VlM4UFFKay1kRkRzMlZUYjd0SUJEdmpKZ3pOLTVUbzdfMC1hWjh3NzRlbkdJTGNfZ056MmpYMldVY3BNQ0lIQ09EYjNyZ1J6YlJ4Ri1CVg?oc=5,招商银行,"招商银行(600036.SH)：聘任王小青为行长 - AASTOCKS.com. <a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxQSUdfVXVWT2VORUJoV0tab3hPRldxZHdKNWVwUW1TVUZmLTBZS3JxNFNiOVNDbThOWEhJdl90VjlUREFrSFo1WWl3VlM4UFFKay1kRkRzMlZUYjd0SUJEdmpKZ3pOLTVUbzdfMC1hWjh3NzRlbkdJTGNfZ056MmpYMldVY3BNQ0lIQ09EYjNyZ1J6YlJ4Ri1CVg?oc=5"" target=""_blank"">招商银行(600036.SH)：聘任王小青为行长</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AASTOCKS.com</font>",neutral,-0.012026556
2026-04-30,2026-04-30T09:38:00+00:00,600036.SH,"""600036"" - Google 新闻",招商银行(600036.SH)：聘任王小青为行长财经新闻Financial News - AASTOCKS.com,"<a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxQSnZjOVJYekdJenVLeVo1QXc0RGJOLVJJZU4xcVdvZnQ1YWNucmdNWkVEQmJfTXlEVGh5aVVjejZCb1MwcmlfUHZSUGp4d1NyN21YamRvbFFqX2dwa3lncW5DNkMzTzB6Y0VMcUp4em80aWpMNU5NdTdSUUxwc1QwUEdoSlNqZ2lkaTZ1dzNDbW5ZdWs?oc=5"" target=""_blank"">招商银行(600036.SH)：聘任王小青为行长财经新闻Financial News</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AASTOCKS.com</font>",https://news.google.com/rss/articles/CBMikwFBVV95cUxQSnZjOVJYekdJenVLeVo1QXc0RGJOLVJJZU4xcVdvZnQ1YWNucmdNWkVEQmJfTXlEVGh5aVVjejZCb1MwcmlfUHZSUGp4d1NyN21YamRvbFFqX2dwa3lncW5DNkMzTzB6Y0VMcUp4em80aWpMNU5NdTdSUUxwc1QwUEdoSlNqZ2lkaTZ1dzNDbW5ZdWs?oc=5,600036,"招商银行(600036.SH)：聘任王小青为行长财经新闻Financial News - AASTOCKS.com. <a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxQSnZjOVJYekdJenVLeVo1QXc0RGJOLVJJZU4xcVdvZnQ1YWNucmdNWkVEQmJfTXlEVGh5aVVjejZCb1MwcmlfUHZSUGp4d1NyN21YamRvbFFqX2dwa3lncW5DNkMzTzB6Y0VMcUp4em80aWpMNU5NdTdSUUxwc1QwUEdoSlNqZ2lkaTZ1dzNDbW5ZdWs?oc=5"" target=""_blank"">招商银行(600036.SH)：聘任王小青为行长财经新闻Financial News</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AASTOCKS.com</font>",neutral,-0.0029585436
2026-04-30,2026-04-30T09:38:00+00:00,600036.SH,"""600036"" - Google 新闻",招商银行(600036.SH)：聘任王小青为行长 - AASTOCKS.com,"<a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxNN1hwV3dTS29VQWxFbWlsMVlpbVRmU1UzaW1Gek5PUWNkdVVhY2wzdlpWaGVhV0tuTndzemN0TWtKSnc0dlJmeDF0d2hjNHZkSklTei10bUEzaklCOHE5MHFVa09WTGdGZVRoc1JEZFBqQlNrNi1CR1pQckNEWGVIZQ?oc=5"" target=""_blank"">招商银行(600036.SH)：聘任王小青为行长</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AASTOCKS.com</font>",https://news.google.com/rss/articles/CBMigAFBVV95cUxNN1hwV3dTS29VQWxFbWlsMVlpbVRmU1UzaW1Gek5PUWNkdVVhY2wzdlpWaGVhV0tuTndzemN0TWtKSnc0dlJmeDF0d2hjNHZkSklTei10bUEzaklCOHE5MHFVa09WTGdGZVRoc1JEZFBqQlNrNi1CR1pQckNEWGVIZQ?oc=5,600036,"招商银行(600036.SH)：聘任王小青为行长 - AASTOCKS.com. <a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxNN1hwV3dTS29VQWxFbWlsMVlpbVRmU1UzaW1Gek5PUWNkdVVhY2wzdlpWaGVhV0tuTndzemN0TWtKSnc0dlJmeDF0d2hjNHZkSklTei10bUEzaklCOHE5MHFVa09WTGdGZVRoc1JEZFBqQlNrNi1CR1pQckNEWGVIZQ?oc=5"" target=""_blank"">招商银行(600036.SH)：聘任王小青为行长</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AASTOCKS.com</font>",neutral,-0.012026537
2026-04-30,2026-04-30T09:38:14+00:00,600036.SH,"""600036"" - Google 新闻",招商银行(600036.SH)：聘任王小青为行长_公司新闻 - 证券之星,"<a href=""https://news.google.com/rss/articles/CBMiYkFVX3lxTE1BTFFjbGJCcWY2NEV1TTdJbWdxS2t2aUExZmQ0NkdqTjZaUG1oUFFaX1Q3ZnM5RWZyQkJiY2FpMG9ldTIyMGhSS2xPdzBzU1JscHdnenpCQVNJeGlXT3lLV213?oc=5"" target=""_blank"">招商银行(600036.SH)：聘任王小青为行长_公司新闻</a>&nbsp;&nbsp;<font color=""#6f6f6f"">证券之星</font>",https://news.google.com/rss/articles/CBMiYkFVX3lxTE1BTFFjbGJCcWY2NEV1TTdJbWdxS2t2aUExZmQ0NkdqTjZaUG1oUFFaX1Q3ZnM5RWZyQkJiY2FpMG9ldTIyMGhSS2xPdzBzU1JscHdnenpCQVNJeGlXT3lLV213?oc=5,600036,"招商银行(600036.SH)：聘任王小青为行长_公司新闻 - 证券之星. <a href=""https://news.google.com/rss/articles/CBMiYkFVX3lxTE1BTFFjbGJCcWY2NEV1TTdJbWdxS2t2aUExZmQ0NkdqTjZaUG1oUFFaX1Q3ZnM5RWZyQkJiY2FpMG9ldTIyMGhSS2xPdzBzU1JscHdnenpCQVNJeGlXT3lLV213?oc=5"" target=""_blank"">招商银行(600036.SH)：聘任王小青为行长_公司新闻</a>&nbsp;&nbsp;<font color=""#6f6f6f"">证券之星</font>",neutral,0.013368085
2026-04-30,2026-04-30T09:40:46+00:00,600036.SH,"""China Merchants Bank"" - Google 新闻",招商银行(600036.SH)：执行董事、行长王良因年龄原因辞任 - 富途牛牛,"<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxOMjFnODF5aVFmN1Y5YUlVNF9SQlVkNTVmY3JMM2t5cmg0enh4ODQ3NzNzVFNWRGNhQlRPRkdwSFV3NEROVjJ1a0FkX21Ka2lFRXM2VjRiVEtCNzh2SlFuUnJJN19icmEwOVhIVzBHMVBUWXR4VXhLc2o0RWYyaTBGb1ZtSmNiaWxmak9neE5ZOVMzU1JaWEJOdkNYZjBMNzBuRVBKNkhiZ05YUQ?oc=5"" target=""_blank"">招商银行(600036.SH)：执行董事、行长王良因年龄原因辞任</a>&nbsp;&nbsp;<font color=""#6f6f6f"">富途牛牛</font>",https://news.google.com/rss/articles/CBMiqgFBVV95cUxOMjFnODF5aVFmN1Y5YUlVNF9SQlVkNTVmY3JMM2t5cmg0enh4ODQ3NzNzVFNWRGNhQlRPRkdwSFV3NEROVjJ1a0FkX21Ka2lFRXM2VjRiVEtCNzh2SlFuUnJJN19icmEwOVhIVzBHMVBUWXR4VXhLc2o0RWYyaTBGb1ZtSmNiaWxmak9neE5ZOVMzU1JaWEJOdkNYZjBMNzBuRVBKNkhiZ05YUQ?oc=5,China Merchants Bank,"招商银行(600036.SH)：执行董事、行长王良因年龄原因辞任 - 富途牛牛. <a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxOMjFnODF5aVFmN1Y5YUlVNF9SQlVkNTVmY3JMM2t5cmg0enh4ODQ3NzNzVFNWRGNhQlRPRkdwSFV3NEROVjJ1a0FkX21Ka2lFRXM2VjRiVEtCNzh2SlFuUnJJN19icmEwOVhIVzBHMVBUWXR4VXhLc2o0RWYyaTBGb1ZtSmNiaWxmak9neE5ZOVMzU1JaWEJOdkNYZjBMNzBuRVBKNkhiZ05YUQ?oc=5"" target=""_blank"">招商银行(600036.SH)：执行董事、行长王良因年龄原因辞任</a>&nbsp;&nbsp;<font color=""#6f6f6f"">富途牛牛</font>",neutral,0.008839041
2026-04-30,2026-04-30T09:42:00+00:00,600036.SH,"""招商银行"" - Google 新闻",“零售之王”招商银行迎来新行长 王小青接棒王良 - 新浪财经,"<a href=""https://news.google.com/rss/articles/CBMidkFVX3lxTFAyRWlQY3RIWWlvUVZTSzhDZ0pFZDVRTnBfNHpMYUxNV0c0bmgtR1J3UFlSclZ2aGdUY2NjWi1TSzhud1hhVVNNd3g4bzlOUEJNQ3k1dWVqd0R5ZGw5YWdUWW1jcXJfUDlkRHlOWngyYWFnbGtFamc?oc=5"" target=""_blank"">“零售之王”招商银行迎来新行长 王小青接棒王良</a>&nbsp;&nbsp;<font color=""#6f6f6f"">新浪财经</font>",https://news.google.com/rss/articles/CBMidkFVX3lxTFAyRWlQY3RIWWlvUVZTSzhDZ0pFZDVRTnBfNHpMYUxNV0c0bmgtR1J3UFlSclZ2aGdUY2NjWi1TSzhud1hhVVNNd3g4bzlOUEJNQ3k1dWVqd0R5ZGw5YWdUWW1jcXJfUDlkRHlOWngyYWFnbGtFamc?oc=5,招商银行,"“零售之王”招商银行迎来新行长 王小青接棒王良 - 新浪财经. <a href=""https://news.google.com/rss/articles/CBMidkFVX3lxTFAyRWlQY3RIWWlvUVZTSzhDZ0pFZDVRTnBfNHpMYUxNV0c0bmgtR1J3UFlSclZ2aGdUY2NjWi1TSzhud1hhVVNNd3g4bzlOUEJNQ3k1dWVqd0R5ZGw5YWdUWW1jcXJfUDlkRHlOWngyYWFnbGtFamc?oc=5"" target=""_blank"">“零售之王”招商银行迎来新行长 王小青接棒王良</a>&nbsp;&nbsp;<font color=""#6f6f6f"">新浪财经</font>",neutral,0.043566074
2026-04-30,2026-04-30T09:47:05+00:00,600036.SH,"""China Merchants Bank"" - Google News","Leadership Change Amid a Low-Interest-Rate Cycle: CMB's Wang Liang Retires, Wang Xiaoqing Takes the Helm of the ""Retail King"" - Moomoo","<a href=""https://news.google.com/rss/articles/CBMinAFBVV95cUxOaWRGRXl1TnNKSVpLQ0xNc0NFUzJLaUR0Z085Nk9SSTRVY2JTUTAxQVZjZFJXM0dCU1dYVUxfMGJIZTZ0RFB0T0NMTm5lelpELThhQXVBMllPVkFTdUJoZ01xTTN1U3FMaVNNUjdNbFNTbFF3dENZLTU2aTNWRjJLZjNSMDhLeWZNQk1iWHpJSUpHQW15cTVNQy1aaGo?oc=5"" target=""_blank"">Leadership Change Amid a Low-Interest-Rate Cycle: CMB's Wang Liang Retires, Wang Xiaoqing Takes the Helm of the ""Retail King""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moomoo</font>",https://news.google.com/rss/articles/CBMinAFBVV95cUxOaWRGRXl1TnNKSVpLQ0xNc0NFUzJLaUR0Z085Nk9SSTRVY2JTUTAxQVZjZFJXM0dCU1dYVUxfMGJIZTZ0RFB0T0NMTm5lelpELThhQXVBMllPVkFTdUJoZ01xTTN1U3FMaVNNUjdNbFNTbFF3dENZLTU2aTNWRjJLZjNSMDhLeWZNQk1iWHpJSUpHQW15cTVNQy1aaGo?oc=5,China Merchants Bank,"Leadership Change Amid a Low-Interest-Rate Cycle: CMB's Wang Liang Retires, Wang Xiaoqing Takes the Helm of the ""Retail King"" - Moomoo. <a href=""https://news.google.com/rss/articles/CBMinAFBVV95cUxOaWRGRXl1TnNKSVpLQ0xNc0NFUzJLaUR0Z085Nk9SSTRVY2JTUTAxQVZjZFJXM0dCU1dYVUxfMGJIZTZ0RFB0T0NMTm5lelpELThhQXVBMllPVkFTdUJoZ01xTTN1U3FMaVNNUjdNbFNTbFF3dENZLTU2aTNWRjJLZjNSMDhLeWZNQk1iWHpJSUpHQW15cTVNQy1aaGo?oc=5"" target=""_blank"">Leadership Change Amid a Low-Interest-Rate Cycle: CMB's Wang Liang Retires, Wang Xiaoqing Takes the Helm of the ""Retail King""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moomoo</font>",neutral,-0.04746153
2026-04-30,2026-04-30T10:12:00+00:00,600036.SH,"""600036"" - Google 新闻",招商银行(600036.SH)：执行董事、行长王良因年龄原因辞任 - 新浪财经,"<a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxNZWQxUnhoaE1XSWEwSFBSRWhKa3VqWDBqa0lDT0w3OU9iTlpGaVFPQzZ1bFNrcGpWZUZNME1IWmVBNlN2QTB5OHlGWEpOSUdFdDJLM0x5QmMyLVZXUERlZ1pnRXY2aDZVYlBmOVJlbGtxT2hnN0I5OVJPbk1pTTV2a1pGcUg5eXRK?oc=5"" target=""_blank"">招商银行(600036.SH)：执行董事、行长王良因年龄原因辞任</a>&nbsp;&nbsp;<font color=""#6f6f6f"">新浪财经</font>",https://news.google.com/rss/articles/CBMiiAFBVV95cUxNZWQxUnhoaE1XSWEwSFBSRWhKa3VqWDBqa0lDT0w3OU9iTlpGaVFPQzZ1bFNrcGpWZUZNME1IWmVBNlN2QTB5OHlGWEpOSUdFdDJLM0x5QmMyLVZXUERlZ1pnRXY2aDZVYlBmOVJlbGtxT2hnN0I5OVJPbk1pTTV2a1pGcUg5eXRK?oc=5,600036,"招商银行(600036.SH)：执行董事、行长王良因年龄原因辞任 - 新浪财经. <a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxNZWQxUnhoaE1XSWEwSFBSRWhKa3VqWDBqa0lDT0w3OU9iTlpGaVFPQzZ1bFNrcGpWZUZNME1IWmVBNlN2QTB5OHlGWEpOSUdFdDJLM0x5QmMyLVZXUERlZ1pnRXY2aDZVYlBmOVJlbGtxT2hnN0I5OVJPbk1pTTV2a1pGcUg5eXRK?oc=5"" target=""_blank"">招商银行(600036.SH)：执行董事、行长王良因年龄原因辞任</a>&nbsp;&nbsp;<font color=""#6f6f6f"">新浪财经</font>",neutral,0.009638019
2026-04-30,2026-04-30T10:52:40+00:00,600036.SH,"""招商银行"" - Google 新闻",招商银行：王良因年龄原因辞任 - 东方财富,"<a href=""https://news.google.com/rss/articles/CBMiZkFVX3lxTE9pR1hOM1N6ejgzMHhtSW43cnA5eDh3bTNMUmZtell4dk9PZ0NLTXNLcjM4blNtc0RSN3JqVmFpb1dLZEZpOFVrSTFWVEE5dWRadzhVcUxTa1lsRW1lalloQVFGZXBiZw?oc=5"" target=""_blank"">招商银行：王良因年龄原因辞任</a>&nbsp;&nbsp;<font color=""#6f6f6f"">东方财富</font>",https://news.google.com/rss/articles/CBMiZkFVX3lxTE9pR1hOM1N6ejgzMHhtSW43cnA5eDh3bTNMUmZtell4dk9PZ0NLTXNLcjM4blNtc0RSN3JqVmFpb1dLZEZpOFVrSTFWVEE5dWRadzhVcUxTa1lsRW1lalloQVFGZXBiZw?oc=5,招商银行,"招商银行：王良因年龄原因辞任 - 东方财富. <a href=""https://news.google.com/rss/articles/CBMiZkFVX3lxTE9pR1hOM1N6ejgzMHhtSW43cnA5eDh3bTNMUmZtell4dk9PZ0NLTXNLcjM4blNtc0RSN3JqVmFpb1dLZEZpOFVrSTFWVEE5dWRadzhVcUxTa1lsRW1lalloQVFGZXBiZw?oc=5"" target=""_blank"">招商银行：王良因年龄原因辞任</a>&nbsp;&nbsp;<font color=""#6f6f6f"">东方财富</font>",neutral,0.008602008
2026-04-30,2026-04-30T10:55:54+00:00,600036.SH,"""招商银行"" - Google 新闻",王小青接任招商银行行长 - 东方财富,"<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE5lN0J4cXloZ2syblhxNHdRak5MZDFVQ3Fnc0Z2eks1dDZHb2ZPRDFSOFJLYXN0Uzc0ODE5UzJCaGVGRnB0ZC1Ld0JHREVBZ2FHdENvSi1SZ0dLaDRRQUthSA?oc=5"" target=""_blank"">王小青接任招商银行行长</a>&nbsp;&nbsp;<font color=""#6f6f6f"">东方财富</font>",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5lN0J4cXloZ2syblhxNHdRak5MZDFVQ3Fnc0Z2eks1dDZHb2ZPRDFSOFJLYXN0Uzc0ODE5UzJCaGVGRnB0ZC1Ld0JHREVBZ2FHdENvSi1SZ0dLaDRRQUthSA?oc=5,招商银行,"王小青接任招商银行行长 - 东方财富. <a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE5lN0J4cXloZ2syblhxNHdRak5MZDFVQ3Fnc0Z2eks1dDZHb2ZPRDFSOFJLYXN0Uzc0ODE5UzJCaGVGRnB0ZC1Ld0JHREVBZ2FHdENvSi1SZ0dLaDRRQUthSA?oc=5"" target=""_blank"">王小青接任招商银行行长</a>&nbsp;&nbsp;<font color=""#6f6f6f"">东方财富</font>",neutral,-0.0075512603
2026-04-30,2026-04-30T11:10:03+00:00,600036.SH,"""China Merchants Bank"" - Google News",China Merchants Bank President Wang Liang to Step Down in 2026 - TipRanks,"<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxOTTdzQlcyOW1zQjgtNmdUelEwbW5QcFlQVEtlWmZIcHBoM25xLXR2Q1pmVUExdEY1azBYT09RVTdNUDFDZlZQSGFwbUpZV2N2S19Ed3JTQ0RBOGE5bDdwQjdNRTJpdUQ5RnQ3MUlLTzdNS0tjVkhFckRPN2hQdmFzbndPeG85T1JDczlsalJaZmVpU05Yb1FZNGJLZ3hSVENyb2trZ2NYVHhDRWtCSXZwTGRfNjU?oc=5"" target=""_blank"">China Merchants Bank President Wang Liang to Step Down in 2026</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TipRanks</font>",https://news.google.com/rss/articles/CBMitAFBVV95cUxOTTdzQlcyOW1zQjgtNmdUelEwbW5QcFlQVEtlWmZIcHBoM25xLXR2Q1pmVUExdEY1azBYT09RVTdNUDFDZlZQSGFwbUpZV2N2S19Ed3JTQ0RBOGE5bDdwQjdNRTJpdUQ5RnQ3MUlLTzdNS0tjVkhFckRPN2hQdmFzbndPeG85T1JDczlsalJaZmVpU05Yb1FZNGJLZ3hSVENyb2trZ2NYVHhDRWtCSXZwTGRfNjU?oc=5,China Merchants Bank,"China Merchants Bank President Wang Liang to Step Down in 2026 - TipRanks. <a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxOTTdzQlcyOW1zQjgtNmdUelEwbW5QcFlQVEtlWmZIcHBoM25xLXR2Q1pmVUExdEY1azBYT09RVTdNUDFDZlZQSGFwbUpZV2N2S19Ed3JTQ0RBOGE5bDdwQjdNRTJpdUQ5RnQ3MUlLTzdNS0tjVkhFckRPN2hQdmFzbndPeG85T1JDczlsalJaZmVpU05Yb1FZNGJLZ3hSVENyb2trZ2NYVHhDRWtCSXZwTGRfNjU?oc=5"" target=""_blank"">China Merchants Bank President Wang Liang to Step Down in 2026</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TipRanks</font>",negative,-0.7064167
2026-04-30,2026-04-30T11:41:08+00:00,600036.SH,"""招商银行"" - Google 新闻",招商银行聘任王小青为行长 - 东方财富,"<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE91VFEyR05lSDlXUEdXcm5ESVBZc3NxXzBpbHNoMlpfQWFNVU0zeHhNTmRiNVFBTDV4aGVSOEtDcGJJVUNWOGg4WERSWXZ6ZnZfY3FsUHQyQ3BISHl3a2pyUw?oc=5"" target=""_blank"">招商银行聘任王小青为行长</a>&nbsp;&nbsp;<font color=""#6f6f6f"">东方财富</font>",https://news.google.com/rss/articles/CBMiYEFVX3lxTE91VFEyR05lSDlXUEdXcm5ESVBZc3NxXzBpbHNoMlpfQWFNVU0zeHhNTmRiNVFBTDV4aGVSOEtDcGJJVUNWOGg4WERSWXZ6ZnZfY3FsUHQyQ3BISHl3a2pyUw?oc=5,招商银行,"招商银行聘任王小青为行长 - 东方财富. <a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE91VFEyR05lSDlXUEdXcm5ESVBZc3NxXzBpbHNoMlpfQWFNVU0zeHhNTmRiNVFBTDV4aGVSOEtDcGJJVUNWOGg4WERSWXZ6ZnZfY3FsUHQyQ3BISHl3a2pyUw?oc=5"" target=""_blank"">招商银行聘任王小青为行长</a>&nbsp;&nbsp;<font color=""#6f6f6f"">东方财富</font>",neutral,0.0011129528
2026-04-30,2026-04-30T11:47:25+00:00,600036.SH,"""China Merchants Bank"" - Google News","Wang Xiaoqing, a member of the 'post-70s generation,' has been announced as the successor to assume the role of president at China Merchants Bank, marking the 34-year career journey of a versatile financial expert. - 富途牛牛","<a href=""https://news.google.com/rss/articles/CBMimgFBVV95cUxOSWpTVkt4ZC03UHpSYjFCbjFnaXVSamRoOXYwYnpRRWdOM0VLVkM0ejU4ZHhMa2lEOHFrdGE5dDNnX29pamo5QklQSl9iTE96TlZCNkJNMEV3THhZZ1pHUWtSSzJUMjBoZWhBdnNSem80b0E1SFZYMmxHbE9KOW9teW1LVHhIYk5pMWxKbFhqbERkYWdGRGVuM0RR?oc=5"" target=""_blank"">Wang Xiaoqing, a member of the 'post-70s generation,' has been announced as the successor to assume the role of president at China Merchants Bank, marking the 34-year career journey of a versatile financial expert.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">富途牛牛</font>",https://news.google.com/rss/articles/CBMimgFBVV95cUxOSWpTVkt4ZC03UHpSYjFCbjFnaXVSamRoOXYwYnpRRWdOM0VLVkM0ejU4ZHhMa2lEOHFrdGE5dDNnX29pamo5QklQSl9iTE96TlZCNkJNMEV3THhZZ1pHUWtSSzJUMjBoZWhBdnNSem80b0E1SFZYMmxHbE9KOW9teW1LVHhIYk5pMWxKbFhqbERkYWdGRGVuM0RR?oc=5,China Merchants Bank,"Wang Xiaoqing, a member of the 'post-70s generation,' has been announced as the successor to assume the role of president at China Merchants Bank, marking the 34-year career journey of a versatile financial expert. - 富途牛牛. <a href=""https://news.google.com/rss/articles/CBMimgFBVV95cUxOSWpTVkt4ZC03UHpSYjFCbjFnaXVSamRoOXYwYnpRRWdOM0VLVkM0ejU4ZHhMa2lEOHFrdGE5dDNnX29pamo5QklQSl9iTE96TlZCNkJNMEV3THhZZ1pHUWtSSzJUMjBoZWhBdnNSem80b0E1SFZYMmxHbE9KOW9teW1LVHhIYk5pMWxKbFhqbERkYWdGRGVuM0RR?oc=5"" target=""_blank"">Wang Xiaoqing, a member of the 'post-70s generation,' has been announced as the successor to assume the role of president at China Merchants Bank, marking the 34-year career journey of a versatile financial expert.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">富途牛牛</font>",neutral,0.08477219
2026-04-30,2026-04-30T11:58:55+00:00,600036.SH,"""China Merchants Bank"" - Google News",China Merchants Bank Updates Board Composition and Committee Roles - TipRanks,"<a href=""https://news.google.com/rss/articles/CBMiugFBVV95cUxNTU9hVkp6MWxNS04wY3J0cS02cmpIZUkxVHVBX0VsS3lwWWtHaU5yQUpKRGdwaExmVHFtOWNEZmpMR016QngwWGNmck01S1o1YnpjcTNkTXZTTDdMUUpBeC04cGhtMVpITFRBRENFNXdENjFRU01LWm16U21xa081TGh3dGRVOFA4NUNmRE01VGpVSTJuaUtQa1k3OXl1UWt0azR5S2JuQUtEZ2JOOFF3WjhPakw2cS1sYmc?oc=5"" target=""_blank"">China Merchants Bank Updates Board Composition and Committee Roles</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TipRanks</font>",https://news.google.com/rss/articles/CBMiugFBVV95cUxNTU9hVkp6MWxNS04wY3J0cS02cmpIZUkxVHVBX0VsS3lwWWtHaU5yQUpKRGdwaExmVHFtOWNEZmpMR016QngwWGNmck01S1o1YnpjcTNkTXZTTDdMUUpBeC04cGhtMVpITFRBRENFNXdENjFRU01LWm16U21xa081TGh3dGRVOFA4NUNmRE01VGpVSTJuaUtQa1k3OXl1UWt0azR5S2JuQUtEZ2JOOFF3WjhPakw2cS1sYmc?oc=5,China Merchants Bank,"China Merchants Bank Updates Board Composition and Committee Roles - TipRanks. <a href=""https://news.google.com/rss/articles/CBMiugFBVV95cUxNTU9hVkp6MWxNS04wY3J0cS02cmpIZUkxVHVBX0VsS3lwWWtHaU5yQUpKRGdwaExmVHFtOWNEZmpMR016QngwWGNmck01S1o1YnpjcTNkTXZTTDdMUUpBeC04cGhtMVpITFRBRENFNXdENjFRU01LWm16U21xa081TGh3dGRVOFA4NUNmRE01VGpVSTJuaUtQa1k3OXl1UWt0azR5S2JuQUtEZ2JOOFF3WjhPakw2cS1sYmc?oc=5"" target=""_blank"">China Merchants Bank Updates Board Composition and Committee Roles</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TipRanks</font>",neutral,-0.005604122
